,tweet_id,retweet_count,favourite_count
1858,674793399141146624,954,2228
1859,674790488185167872,219,987
1860,674788554665512960,181,719
1861,674781762103414784,1050,1807
1862,674774481756377088,412,991
1863,674767892831932416,692,1635
1864,674764817387900928,200,700
1865,674754018082705410,384,1229
1866,674752233200820224,402,1314
1867,674743008475090944,469,1261
1868,674742531037511680,45,430
1869,674739953134403584,327,968
1870,674737130913071104,80,581
1871,674690135443775488,413,1027
1872,674670581682434048,570,1450
1873,674664755118911488,205,813
1874,674646392044941312,430,1282
1875,674644256330530816,243,932
1876,674638615994089473,514,1520
1877,674632714662858753,503,1347
1878,674606911342424069,86,840
1879,674468880899788800,1787,5574
1880,674447403907457024,315,958
1881,674436901579923456,344,987
1882,674422304705744896,467,1287
1883,674416750885273600,117,612
1884,674410619106390016,402,1071
1885,674394782723014656,489,1337
1886,674372068062928900,280,767
1887,674330906434379776,66,508
1888,674318007229923329,450,1256
1889,674307341513269249,6048,10161
1890,674291837063053312,5152,13214
1891,674271431610523648,645,1397
1892,674269164442398721,202,825
1893,674265582246694913,735,1463
1894,674262580978937856,385,1181
1895,674255168825880576,467,1307
1896,674082852460433408,144,682
1897,674075285688614912,246,891
1898,674063288070742018,1911,5744
1899,674053186244734976,1132,2954
1900,674051556661161984,432,1294
1901,674045139690631169,566,1268
1902,674042553264685056,111,636
1903,674038233588723717,369,981
1904,674036086168010753,181,761
1905,674024893172875264,1087,1586
1906,674019345211760640,265,1018
1907,674014384960745472,559,1390
1908,674008982932058114,301,1085
1909,673956914389192708,839,1752
1910,673919437611909120,327,1057
1911,673906403526995968,1438,2854
1912,673887867907739649,221,844
1913,673716320723169284,670,2789
1914,673715861853720576,1815,3170
1915,673711475735838725,265,941
1916,673709992831262724,236,754
1917,673708611235921920,256,953
1918,673707060090052608,346,991
1919,673705679337693185,359,1125
1920,673700254269775872,501,1283
1921,673697980713705472,1697,3519
1922,673689733134946305,571,1539
1923,673688752737402881,440,1126
1924,673686845050527744,377,1276
1925,673680198160809984,418,1229
1926,673662677122719744,328,1130
1927,673656262056419329,199,650
1928,673636718965334016,309,994
1929,673580926094458881,239,738
1930,673576835670777856,488,1235
1931,673363615379013632,267,932
1932,673359818736984064,594,1289
1933,673355879178194945,495,1346
1934,673352124999274496,475,1497
1935,673350198937153538,185,687
1936,673345638550134785,1104,2234
1937,673343217010679808,235,861
1938,673342308415348736,492,1141
1939,673320132811366400,6904,11990
1940,673317986296586240,216,783
1941,673295268553605120,2756,6741
1942,673270968295534593,313,960
1943,673240798075449344,618,1279
1944,673213039743795200,724,1979
1945,673148804208660480,550,1493
1946,672997845381865473,631,1756
1947,672995267319328768,255,845
1948,672988786805112832,254,879
1949,672984142909456390,471,1120
1950,672980819271634944,892,1630
1951,672975131468300288,784,1498
1952,672970152493887488,305,841
1953,672968025906282496,471,1185
1954,672964561327235073,557,1261
1955,672902681409806336,425,1235
1956,672898206762672129,363,796
1957,672884426393653248,732,1372
1958,672877615439593473,303,909
1959,672834301050937345,504,1157
1960,672828477930868736,419,1108
1961,672640509974827008,272,875
1962,672622327801233409,423,1152
1963,672614745925664768,512,1092
1964,672609152938721280,338,971
1965,672604026190569472,337,974
1966,672594978741354496,531,1180
1967,672591762242805761,286,846
1968,672591271085670400,157,643
1969,672538107540070400,318,904
1970,672523490734551040,146,553
1971,672488522314567680,373,990
1972,672482722825261057,520,992
1973,672481316919734272,110,640
1974,672475084225949696,608,1299
1975,672466075045466113,448,1193
1976,672272411274932228,2942,5736
1977,672267570918129665,539,1318
1978,672264251789176834,287,1012
1979,672256522047614977,1330,2518
1980,672254177670729728,652,1277
1981,672248013293752320,524,1535
1982,672245253877968896,132,608
1983,672239279297454080,276,806
1984,672231046314901505,876,1624
1985,672222792075620352,176,703
1986,672205392827572224,1010,1996
1987,672169685991993344,320,908
1988,672160042234327040,304,768
1989,672139350159835138,597,1550
1990,672125275208069120,993,2120
1991,672095186491711488,328,879
1992,672082170312290304,319,840
1993,672068090318987265,440,1142
1994,671896809300709376,3679,7624
1995,671891728106971137,484,1177
1996,671882082306625538,1215,3118
1997,671879137494245376,575,1250
1998,671874878652489728,479,1107
1999,671866342182637568,420,999
2000,671855973984772097,374,794
2001,671789708968640512,3006,6333
2002,671768281401958400,435,1050
2003,671763349865160704,776,1496
2004,671744970634719232,667,1210
2005,671743150407421952,202,676
2006,671735591348891648,657,1290
2007,671729906628341761,3811,7509
2008,671561002136281088,6328,11408
2009,671550332464455680,183,811
2010,671547767500775424,499,1205
2011,671544874165002241,889,1733
2012,671542985629241344,487,966
2013,671538301157904385,336,837
2014,671536543010570240,344,1037
2015,671533943490011136,497,899
2016,671528761649688577,217,741
2017,671520732782923777,454,1223
2018,671518598289059840,253,831
2019,671511350426865664,606,1429
2020,671504605491109889,3133,6248
2021,671497587707535361,391,828
2022,671488513339211776,415,886
2023,671486386088865792,173,512
2024,671485057807351808,196,679
2025,671390180817915904,655,1281
2026,671362598324076544,257,980
2027,671357843010908160,133,351
2028,671355857343524864,105,421
2029,671347597085433856,371,835
2030,671186162933985280,176,642
2031,671182547775299584,284,980
2032,671166507850801152,301,783
2033,671163268581498880,970,1463
2034,671159727754231808,69,314
2035,671154572044468225,186,626
2036,671151324042559489,128,587
2037,671147085991960577,192,587
2038,671141549288370177,572,1025
2039,671138694582165504,344,823
2040,671134062904504320,163,654
2041,671122204919246848,2190,3093
2042,671115716440031232,674,1218
2043,671109016219725825,378,1008
2044,670995969505435648,245,970
2045,670842764863651840,7583,22106
2046,670840546554966016,166,524
2047,670838202509447168,599,984
2048,670833812859932673,109,382
2049,670832455012716544,184,647
2050,670826280409919488,3516,4878
2051,670823764196741120,162,677
2052,670822709593571328,83,545
2053,670815497391357952,1323,2793
2054,670811965569282048,231,985
2055,670807719151067136,428,1051
2056,670804601705242624,822,1743
2057,670803562457407488,78,304
2058,670797304698376195,203,661
2059,670792680469889025,238,735
2060,670789397210615808,210,585
2061,670786190031921152,171,531
2062,670783437142401025,330,725
2063,670782429121134593,662,1352
2064,670780561024270336,249,704
2065,670778058496974848,62,298
2066,670764103623966721,371,960
2067,670755717859713024,89,393
2068,670733412878163972,446,851
2069,670727704916926465,314,738
2070,670717338665226240,419,1055
2071,670704688707301377,319,687
2072,670691627984359425,209,521
2073,670679630144274432,243,668
2074,670676092097810432,35,215
2075,670668383499735048,4326,9475
2076,670474236058800128,634,1341
2077,670468609693655041,77,317
2078,670465786746662913,467,856
2079,670452855871037440,174,489
2080,670449342516494336,571,1076
2081,670444955656130560,1747,6065
2082,670442337873600512,175,581
2083,670435821946826752,438,941
2084,670434127938719744,562,1258
2085,670433248821026816,100,296
2086,670428280563085312,524,1234
2087,670427002554466305,142,465
2088,670421925039075328,552,1149
2089,670420569653809152,265,541
2090,670417414769758208,282,501
2091,670411370698022913,772,1797
2092,670408998013820928,188,487
2093,670403879788544000,130,378
2094,670385711116361728,173,494
2095,670374371102445568,238,670
2096,670361874861563904,55,289
2097,670338931251150849,96,374
2098,670319130621435904,1068,3473
2099,670303360680108032,107,383
2100,670290420111441920,250,623
2101,670093938074779648,278,911
2102,670086499208155136,218,623
2103,670079681849372674,1057,1954
2104,670073503555706880,681,1387
2105,670069087419133954,205,554
2106,670061506722140161,290,667
2107,670055038660800512,279,592
2108,670046952931721218,152,576
2109,670040295598354432,97,659
2110,670037189829525505,240,527
2111,670003130994700288,77,296
2112,669993076832759809,70,288
2113,669972011175813120,134,396
2114,669970042633789440,43,272
2115,669942763794931712,133,445
2116,669926384437997569,81,339
2117,669923323644657664,50,202
2118,669753178989142016,341,710
2119,669749430875258880,55,229
2120,669684865554620416,75,449
2121,669683899023405056,94,339
2122,669682095984410625,116,312
2123,669680153564442624,245,588
2124,669661792646373376,367,715
2125,669625907762618368,1573,3132
2126,669603084620980224,316,847
2127,669597912108789760,133,447
2128,669583744538451968,805,1324
2129,669573570759163904,120,388
2130,669571471778410496,884,1409
2131,669567591774625800,45,202
2132,669564461267722241,104,337
2133,669393256313184256,62,313
2134,669375718304980992,634,1181
2135,669371483794317312,148,438
2136,669367896104181761,131,406
2137,669363888236994561,202,558
2138,669359674819481600,103,332
2139,669354382627049472,1095,2395
2140,669353438988365824,229,566
2141,669351434509529089,157,382
2142,669328503091937280,367,908
2143,669327207240699904,102,498
2144,669324657376567296,182,440
2145,669216679721873412,348,1059
2146,669214165781868544,135,385
2147,669203728096960512,409,890
2148,669037058363662336,266,573
2149,669015743032369152,324,651
2150,669006782128353280,209,511
2151,669000397445533696,5531,18714
2152,668994913074286592,191,391
2153,668992363537309700,294,659
2154,668989615043424256,288,596
2155,668988183816871936,391,801
2156,668986018524233728,140,479
2157,668981893510119424,259,483
2158,668979806671884288,293,706
2159,668975677807423489,497,1158
2160,668967877119254528,18,127
2161,668960084974809088,210,620
2162,668955713004314625,63,241
2163,668932921458302977,50,227
2164,668902994700836864,87,275
2165,668892474547511297,126,354
2166,668872652652679168,268,477
2167,668852170888998912,139,410
2168,668826086256599040,112,383
2169,668815180734689280,227,495
2170,668779399630725120,325,629
2171,668655139528511488,190,474
2172,668645506898350081,458,775
2173,668643542311546881,447,788
2174,668641109086707712,467,944
2175,668636665813057536,435,921
2176,668633411083464705,1385,2471
2177,668631377374486528,281,618
2178,668627278264475648,97,281
2179,668625577880875008,111,330
2180,668623201287675904,655,1249
2181,668620235289837568,35,181
2182,668614819948453888,271,544
2183,668587383441514497,923,1479
2184,668567822092664832,46,206
2185,668544745690562560,197,453
2186,668542336805281792,182,403
2187,668537837512433665,60,225
2188,668528771708952576,189,404
2189,668507509523615744,87,279
2190,668496999348633600,115,360
2191,668484198282485761,208,372
2192,668480044826800133,128,397
2193,668466899341221888,443,771
2194,668297328638447616,255,557
2195,668291999406125056,28,213
2196,668286279830867968,118,436
2197,668274247790391296,198,722
2198,668268907921326080,206,485
2199,668256321989451776,518,1154
2200,668248472370458624,408,843
2201,668237644992782336,2429,5456
2202,668226093875376128,84,247
2203,668221241640230912,169,452
2204,668204964695683073,172,489
2205,668190681446379520,170,577
2206,668171859951755264,161,424
2207,668154635664932864,272,440
2208,668142349051129856,238,510
2209,668113020489474048,208,587
2210,667937095915278337,695,1115
2211,667924896115245057,95,264
2212,667915453470232577,45,184
2213,667911425562669056,245,431
2214,667902449697558528,334,761
2215,667886921285246976,908,1650
2216,667885044254572545,400,730
2217,667878741721415682,101,349
2218,667873844930215936,339,553
2219,667866724293877760,901,2719
2220,667861340749471744,69,221
2221,667832474953625600,55,256
2222,667806454573760512,418,931
2223,667801013445750784,82,284
2224,667793409583771648,285,610
2225,667782464991965184,210,363
2226,667773195014021121,44,204
2227,667766675769573376,184,373
2228,667728196545200128,127,324
2229,667724302356258817,268,423
2230,667550904950915073,29,0
2231,667550882905632768,26,0
2232,667549055577362432,1961,5114
2233,667546741521195010,107,302
2234,667544320556335104,459,763
2235,667538891197542400,58,176
2236,667534815156183040,446,719
2237,667530908589760512,207,412
2238,667524857454854144,970,1508
2239,667517642048163840,166,332
2240,667509364010450944,1867,6072
2241,667502640335572993,195,485
2242,667495797102141441,232,458
2243,667491009379606528,190,459
2244,667470559035432960,85,225
2245,667455448082227200,53,171
2246,667453023279554560,74,279
2247,667443425659232256,490,682
2248,667437278097252352,199,396
2249,667435689202614272,76,266
2250,667405339315146752,197,412
2251,667393430834667520,50,168
2252,667369227918143488,145,328
2253,667211855547486208,210,425
2254,667200525029539841,228,546
2255,667192066997374976,86,332
2256,667188689915760640,333,643
2257,667182792070062081,5279,12549
2258,667177989038297088,48,166
2259,667176164155375616,388,528
2260,667174963120574464,70,218
2261,667171260800061440,72,186
2262,667165590075940865,972,2382
2263,667160273090932737,50,219
2264,667152164079423490,14627,42320
2265,667138269671505920,1876,4021
2266,667119796878725120,106,286
2267,667090893657276420,106,287
2268,667073648344346624,104,352
2269,667070482143944705,13,72
2270,667065535570550784,40,143
2271,667062181243039745,45,192
2272,667044094246576128,43,163
2273,667012601033924608,187,395
2274,666996132027977728,79,214
2275,666983947667116034,847,2250
2276,666837028449972224,474,701
2277,666835007768551424,66,185
2278,666826780179869698,79,221
2279,666817836334096384,212,444
2280,666804364988780544,79,206
2281,666786068205871104,410,659
2282,666781792255496192,169,327
2283,666776908487630848,150,305
2284,666739327293083650,60,209
2285,666701168228331520,182,371
2286,666691418707132416,42,161
2287,666649482315059201,526,993
2288,666644823164719104,70,208
2289,666454714377183233,180,448
2290,666447344410484738,19,90
2291,666437273139982337,40,106
2292,666435652385423360,42,139
2293,666430724426358785,160,278
2294,666428276349472768,67,139
2295,666421158376562688,92,273
2296,666418789513326592,39,108
2297,666411507551481857,262,372
2298,666407126856765440,30,93
2299,666396247373291520,69,147
2300,666373753744588802,73,163
2301,666362758909284353,471,650
2302,666353288456101888,58,179
2303,666345417576210432,125,246
2304,666337882303524864,79,168
2305,666293911632134144,291,426
2306,666287406224695296,57,123
2307,666273097616637952,68,152
2308,666268910803644416,38,100
2309,666104133288665088,5492,12907
2310,666102155909144576,11,66
2311,666099513787052032,53,134
2312,666094000022159362,63,143
2313,666082916733198337,37,93
2314,666073100786774016,132,274
2315,666071193221509120,51,127
2316,666063827256086533,180,400
2317,666058600524156928,47,99
2318,666057090499244032,112,248
2319,666055525042405380,196,367
2320,666051853826850816,705,1028
2321,666050758794694657,50,115
2322,666049248165822465,37,89
2323,666044226329800704,115,247
2324,666033412701032449,36,100
2325,666029285002620928,39,112
2326,666020888022790149,423,2294
